symbol,t0,checkpoint_time,settlement_time,entry_time,entry_price,direction,trade_dir,atr_entry,risk_distance,c,c_z,checkpoint_premium,premium_at_entry,exit_time,exit_price,exit_reason,hold_bars,gross_R,net_R
SOLUSDT,2025-10-10 16:00:00+00:00,2025-10-10 23:00:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 00:00:00+00:00,187.66,1,1,7.366051345429053,7.366051345429053,-0.012666996481722552,-29.005434216726837,-0.00577996,-0.00430931,2025-10-11 02:00:00+00:00,185.58,time,8,-0.2823765274580542,-0.3180433980349246
SOLUSDT,2025-10-11 08:00:00+00:00,2025-10-11 15:00:00+00:00,2025-10-11 16:00:00+00:00,2025-10-11 16:00:00+00:00,183.58,-1,-1,1.872481321178075,1.872481321178075,0.004475399196655689,2.730572096135644,-0.00178611,-0.00136549,2025-10-11 18:00:00+00:00,182.23,time,8,0.7209684736137543,0.5837110296578912
SOLUSDT,2025-11-04 00:00:00+00:00,2025-11-04 07:00:00+00:00,2025-11-04 08:00:00+00:00,2025-11-04 08:00:00+00:00,157.01,-1,-1,1.5800606208629153,1.5800606208629153,0.0012725543281504796,3.339360675599951,-0.00052418,-7.537e-05,2025-11-04 08:15:00+00:00,158.59006062086291,stop_loss,1,-1.000000000000005,-1.1391174472027292
SOLUSDT,2025-11-05 16:00:00+00:00,2025-11-05 23:00:00+00:00,2025-11-06 00:00:00+00:00,2025-11-06 00:00:00+00:00,162.29,-1,-1,0.8851344883056561,0.8851344883056561,0.0011490271308933606,2.760945066927917,-0.0006286,-0.00072519,2025-11-06 00:15:00+00:00,161.13932516520265,take_profit_r,1,1.2999999999999885,1.0433090643265603
SOLUSDT,2025-11-08 16:00:00+00:00,2025-11-08 23:00:00+00:00,2025-11-09 00:00:00+00:00,2025-11-09 00:00:00+00:00,157.94,-1,-1,0.5615051406921626,0.5615051406921626,0.0009533903530817913,2.010910257434423,-0.00064781,-0.00062387,2025-11-09 00:15:00+00:00,157.21004331710017,take_profit_r,1,1.3000000000000245,0.9062084138225013
SOLUSDT,2025-11-13 08:00:00+00:00,2025-11-13 15:00:00+00:00,2025-11-13 16:00:00+00:00,2025-11-13 16:00:00+00:00,153.05,-1,-1,1.279389624901874,1.279389624901874,0.0010965696186714805,2.0786985749617704,-0.00040673,-0.00033013,2025-11-13 16:15:00+00:00,152.02,premium_reversion,1,0.8050714027628602,0.6375931023065515
SOLUSDT,2025-11-18 00:00:00+00:00,2025-11-18 07:00:00+00:00,2025-11-18 08:00:00+00:00,2025-11-18 08:00:00+00:00,136.84,1,1,1.3476046328484497,1.3476046328484497,-0.0008478357230922101,-2.344083579277129,-0.00022337,-0.00069095,2025-11-18 10:00:00+00:00,137.95,time,8,0.8236837221713639,0.6815233322986582
SOLUSDT,2025-11-20 00:00:00+00:00,2025-11-20 07:00:00+00:00,2025-11-20 08:00:00+00:00,2025-11-20 08:00:00+00:00,143.73,1,1,0.8311296509358334,0.8311296509358334,-0.000929568623117516,-2.4398478689823833,-0.0001769,-0.00038511,2025-11-20 08:30:00+00:00,143.5,premium_reversion,2,-0.27673179478197524,-0.5188384261281539
SOLUSDT,2025-11-21 08:00:00+00:00,2025-11-21 15:00:00+00:00,2025-11-21 16:00:00+00:00,2025-11-21 16:00:00+00:00,125.34,1,1,1.6626507682698122,1.6626507682698122,-0.0010746550914605454,-2.591090838715532,-0.00087901,-0.00063783,2025-11-21 16:15:00+00:00,123.67734923173019,stop_loss,1,-1.0000000000000007,-1.1055399025151895
SOLUSDT,2025-11-24 08:00:00+00:00,2025-11-24 15:00:00+00:00,2025-11-24 16:00:00+00:00,2025-11-24 16:00:00+00:00,131.88,1,1,1.0283418529476167,1.0283418529476167,-0.0010136488126512718,-2.255357693287453,-0.0003778,-0.00036342,2025-11-24 16:15:00+00:00,133.2168444088319,take_profit_r,1,1.2999999999999923,1.12045659284334
SOLUSDT,2025-11-26 16:00:00+00:00,2025-11-26 23:00:00+00:00,2025-11-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,142.95,1,1,0.7805105396459798,0.7805105396459798,-0.0013537559080757286,-2.903056624131313,-0.00061027,-0.00063344,2025-11-27 00:15:00+00:00,142.16948946035401,stop_loss,1,-0.9999999999999922,-1.2564090935796561
SOLUSDT,2025-12-18 16:00:00+00:00,2025-12-18 23:00:00+00:00,2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00,119.55,-1,-1,0.9590628901195418,0.9590628901195418,0.0014156714618237412,3.7642272155044303,-0.0004388,-0.00045984,2025-12-19 00:30:00+00:00,118.3032182428446,take_profit_r,2,1.2999999999999992,1.125485896989363
SOLUSDT,2025-12-31 16:00:00+00:00,2025-12-31 23:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,124.58,-1,-1,0.4300792204944181,0.4300792204944181,0.0007724973972480148,2.018342717114662,-0.00041713,-0.00045401,2026-01-01 00:15:00+00:00,125.01007922049442,stop_loss,1,-1.0000000000000049,-1.4055345891845192
SOLUSDT,2026-01-01 08:00:00+00:00,2026-01-01 15:00:00+00:00,2026-01-01 16:00:00+00:00,2026-01-01 16:00:00+00:00,124.9,-1,-1,0.29123314583265036,0.29123314583265036,0.0010661814116148891,2.6592770611685923,-0.0004027,-0.00045895,2026-01-01 16:15:00+00:00,124.52139691041756,take_profit_r,1,1.2999999999999847,0.6995875726985992
SOLUSDT,2026-01-06 16:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,141.04,-1,-1,0.8088801230130516,0.8088801230130516,0.000988583101144263,2.4053452486744464,-0.00029975,-0.00041393,2026-01-07 00:15:00+00:00,140.79,premium_reversion,1,0.3090692834294881,0.06495894571407612
SOLUSDT,2026-01-08 00:00:00+00:00,2026-01-08 07:00:00+00:00,2026-01-08 08:00:00+00:00,2026-01-08 08:00:00+00:00,135.82,1,1,0.7305953295279057,0.7305953295279057,-0.0007290362540100394,-2.002613676818929,-0.00055195,-0.00051499,2026-01-08 08:45:00+00:00,135.08940467047208,stop_loss,3,-1.000000000000013,-1.260264461480857
SOLUSDT,2026-01-08 16:00:00+00:00,2026-01-08 23:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00,138.29,1,1,0.7150765804177484,0.7150765804177484,-0.0009230564262387637,-2.415413905189651,-0.00049545,-0.00048728,2026-01-09 00:15:00+00:00,138.51,premium_reversion,1,0.30765935568953284,0.036910731973041955
SOLUSDT,2026-01-13 08:00:00+00:00,2026-01-13 15:00:00+00:00,2026-01-13 16:00:00+00:00,2026-01-13 16:00:00+00:00,143.42,1,1,0.8771323439702412,0.8771323439702412,-0.000798690906432278,-2.0377019687158864,-0.00055376,-0.00017496,2026-01-13 17:15:00+00:00,142.54286765602976,stop_loss,5,-0.9999999999999889,-1.228914144348099
SOLUSDT,2026-01-20 16:00:00+00:00,2026-01-20 23:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,125.72,1,1,0.6802967481326404,0.6802967481326404,-0.0008515243662884804,-2.058326935289861,-0.00062795,-0.00034681,2026-01-21 00:30:00+00:00,126.60438577257243,take_profit_r,2,1.299999999999995,1.0412776108615378
SOLUSDT,2026-02-01 16:00:00+00:00,2026-02-01 23:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-02 00:00:00+00:00,100.73,-1,-1,1.3741302023395627,1.3741302023395627,0.0006304331125732241,2.2108104442228096,-0.00076649,-0.00055945,2026-02-02 00:15:00+00:00,102.10413020233956,stop_loss,1,-0.9999999999999963,-1.1026263739490583
SOLUSDT,2026-02-03 08:00:00+00:00,2026-02-03 15:00:00+00:00,2026-02-03 16:00:00+00:00,2026-02-03 16:00:00+00:00,102.52,-1,-1,0.9345353569011139,0.9345353569011139,0.001164656271392612,3.9570883478194556,-0.00064718,-0.00061691,2026-02-03 16:15:00+00:00,101.30510403602855,take_profit_r,1,1.299999999999995,1.146417795816802
SOLUSDT,2026-02-04 00:00:00+00:00,2026-02-04 07:00:00+00:00,2026-02-04 08:00:00+00:00,2026-02-04 08:00:00+00:00,97.83,1,1,0.7493900847317545,0.7493900847317545,-0.0010477445562903425,-2.8724822438710307,-0.00110233,-0.00075639,2026-02-04 08:15:00+00:00,97.08060991526824,stop_loss,1,-1.0000000000000042,-1.182764627916086
SOLUSDT,2026-02-04 08:00:00+00:00,2026-02-04 15:00:00+00:00,2026-02-04 16:00:00+00:00,2026-02-04 16:00:00+00:00,92.69,1,1,1.091385121704274,1.091385121704274,-0.000892685978233988,-2.226228957177439,-0.0009209,-0.0012509,2026-02-04 16:15:00+00:00,91.59861487829572,stop_loss,1,-1.0000000000000033,-1.118900283153361
SOLUSDT,2026-02-05 08:00:00+00:00,2026-02-05 15:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 16:00:00+00:00,84.55,-1,-1,1.5694265891241261,1.5694265891241261,0.0011379980668458746,3.1556913801128563,-0.000988,-0.00033766,2026-02-05 16:15:00+00:00,85.5,premium_reversion,1,-0.6053166211043893,-0.680739072093996
SOLUSDT,2026-02-06 00:00:00+00:00,2026-02-06 07:00:00+00:00,2026-02-06 08:00:00+00:00,2026-02-06 08:00:00+00:00,79.49,1,1,1.2679833327659382,1.2679833327659382,-0.001880813129472551,-4.434037910320549,-0.0013472,-0.00131879,2026-02-06 08:30:00+00:00,78.87,premium_reversion,2,-0.4889654177453123,-0.5767315556149989
SOLUSDT,2026-02-06 16:00:00+00:00,2026-02-06 23:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-07 00:00:00+00:00,87.41,-1,-1,0.8963578255901297,0.8963578255901297,0.0016022353612220614,3.5015057074623854,-0.00103118,-0.00061056,2026-02-07 00:15:00+00:00,86.24473482673282,take_profit_r,1,1.3000000000000047,1.1634763969183521
SOLUSDT,2026-02-07 00:00:00+00:00,2026-02-07 07:00:00+00:00,2026-02-07 08:00:00+00:00,2026-02-07 08:00:00+00:00,85.24,-1,-1,0.8942263571568341,0.8942263571568341,0.0013863138365863524,2.7255281650313417,-0.000647,-0.00050256,2026-02-07 08:30:00+00:00,85.04,premium_reversion,2,0.2236570174870294,0.09020534829286112
SOLUSDT,2026-02-23 00:00:00+00:00,2026-02-23 07:00:00+00:00,2026-02-23 08:00:00+00:00,2026-02-23 08:00:00+00:00,79.32,-1,-1,0.4899390177556853,0.4899390177556853,0.0012706905331832411,2.0252459755300243,-0.00102351,-0.00102069,2026-02-23 08:15:00+00:00,78.6830792769176,take_profit_r,1,1.3000000000000134,1.073343220328353
SOLUSDT,2026-02-27 16:00:00+00:00,2026-02-27 23:00:00+00:00,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,81.8,1,1,0.45342923240373717,0.45342923240373717,-0.0009554783076314402,-2.113108315967034,-0.00043124,-0.00058309,2026-02-28 02:00:00+00:00,81.84,time,8,0.08821663258885329,-0.16434758651299422
SOLUSDT,2026-03-10 16:00:00+00:00,2026-03-10 23:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-11 00:00:00+00:00,85.82,-1,-1,0.4797208065907467,0.4797208065907467,0.0008564910708954053,2.0329972363096505,-0.00047459,-0.00072133,2026-03-11 01:15:00+00:00,86.0,premium_reversion,5,-0.37521824679488236,-0.6256722574388258
SOLUSDT,2026-03-15 16:00:00+00:00,2026-03-15 23:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-16 00:00:00+00:00,92.28,-1,-1,0.6776527352769003,0.6776527352769003,0.0008539804122075188,2.0533866271545866,-6.164e-05,-4.61e-06,2026-03-16 00:15:00+00:00,91.95,premium_reversion,1,0.486975087417237,0.29632876773963696
SOLUSDT,2026-03-20 08:00:00+00:00,2026-03-20 15:00:00+00:00,2026-03-20 16:00:00+00:00,2026-03-20 16:00:00+00:00,88.9,-1,-1,0.49949731491885796,0.49949731491885796,0.0009060933664625181,2.30054846725401,-0.00047481,-0.00031464,2026-03-20 16:15:00+00:00,89.03,premium_reversion,1,-0.26026165930664436,-0.5094321679013065
SOLUSDT,2026-03-23 00:00:00+00:00,2026-03-23 07:00:00+00:00,2026-03-23 08:00:00+00:00,2026-03-23 08:00:00+00:00,85.94,1,1,0.49342318058411017,0.49342318058411017,-0.0010320826911147632,-2.602370991607871,-0.00073814,-0.00048843,2026-03-23 09:30:00+00:00,85.44657681941588,stop_loss,6,-1.0000000000000129,-1.2438393750726857
SOLUSDT,2026-03-28 08:00:00+00:00,2026-03-28 15:00:00+00:00,2026-03-28 16:00:00+00:00,2026-03-28 16:00:00+00:00,83.75,1,1,0.3744680975865084,0.3744680975865084,-0.0013349082690501874,-3.2631033037042214,-0.00084734,-0.00081667,2026-03-28 16:30:00+00:00,83.56,premium_reversion,2,-0.5073863467263845,-0.8204971317456966
SOLUSDT,2026-03-31 08:00:00+00:00,2026-03-31 15:00:00+00:00,2026-03-31 16:00:00+00:00,2026-03-31 16:00:00+00:00,80.83,-1,-1,0.6140594262605177,0.6140594262605177,0.0010830470779671485,2.5051994604982166,-0.0006862,-0.00029581,2026-03-31 16:30:00+00:00,81.44405942626051,stop_loss,2,-0.9999999999999885,-1.1842850954819206
SOLUSDT,2026-04-16 00:00:00+00:00,2026-04-16 07:00:00+00:00,2026-04-16 08:00:00+00:00,2026-04-16 08:00:00+00:00,85.16,1,1,0.26875095987757447,0.26875095987757447,-0.0008008473634853127,-2.0258698904183388,-0.00054897,-0.0005012,2026-04-16 08:30:00+00:00,84.89124904012242,stop_loss,2,-1.0000000000000169,-1.443622601587415
SOLUSDT,2026-04-17 08:00:00+00:00,2026-04-17 15:00:00+00:00,2026-04-17 16:00:00+00:00,2026-04-17 16:00:00+00:00,89.91,-1,-1,0.6129282386203024,0.6129282386203024,0.0009228475560183035,2.2406816388863753,-0.00047904,-0.000364,2026-04-17 16:15:00+00:00,90.5229282386203,stop_loss,1,-0.999999999999994,-1.205364987397771
SOLUSDT,2026-04-21 16:00:00+00:00,2026-04-21 23:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-22 00:00:00+00:00,86.01,1,1,0.3984188326931967,0.3984188326931967,-0.0006242598597245139,-2.3606367330793905,-0.00048849,-0.00016173,2026-04-22 02:00:00+00:00,86.52794448250116,take_profit_r,8,1.2999999999999858,0.9977703107404797
SOLUSDT,2026-04-24 08:00:00+00:00,2026-04-24 15:00:00+00:00,2026-04-24 16:00:00+00:00,2026-04-24 16:00:00+00:00,86.47,1,1,0.34538062290769517,0.34538062290769517,-0.0005785735163335144,-2.115442056150708,-0.00057437,-0.00057899,2026-04-24 16:15:00+00:00,86.1246193770923,stop_loss,1,-1.0000000000000067,-1.3505060561326154
SOLUSDT,2026-04-27 00:00:00+00:00,2026-04-27 07:00:00+00:00,2026-04-27 08:00:00+00:00,2026-04-27 08:00:00+00:00,85.21,1,1,0.32689368442630967,0.32689368442630967,-0.0009170306952249283,-3.06093716801155,-0.00086057,-0.00067647,2026-04-27 10:00:00+00:00,85.41,time,8,0.6118197124272924,0.24688760855579056
SOLUSDT,2026-05-04 00:00:00+00:00,2026-05-04 07:00:00+00:00,2026-05-04 08:00:00+00:00,2026-05-04 08:00:00+00:00,84.84,1,1,0.2952411835247688,0.2952411835247688,-0.0007708845087013205,-2.296412679875638,-0.00040179,-0.00040219,2026-05-04 08:15:00+00:00,84.77,premium_reversion,1,-0.23709429411000463,-0.6393958923558181
SOLUSDT,2026-05-04 16:00:00+00:00,2026-05-04 23:00:00+00:00,2026-05-05 00:00:00+00:00,2026-05-05 00:00:00+00:00,84.05,1,1,0.2131397795759388,0.2131397795759388,-0.0009848165798504167,-2.7864276469748623,-0.00058701,-0.000764,2026-05-05 00:15:00+00:00,84.01,premium_reversion,1,-0.1876702700902465,-0.739749287128339
SOLUSDT,2026-05-10 08:00:00+00:00,2026-05-10 15:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,94.49,-1,-1,0.32435933932830446,0.32435933932830446,0.000635850682042404,2.100661485982829,-0.00068034,-0.00021714,2026-05-10 16:15:00+00:00,94.32,premium_reversion,1,0.5241100822071105,0.11627228023740982
SOLUSDT,2026-05-21 00:00:00+00:00,2026-05-21 07:00:00+00:00,2026-05-21 08:00:00+00:00,2026-05-21 08:00:00+00:00,86.58,1,1,0.24742181897027363,0.24742181897027363,-0.0008283592287719839,-2.337252276926458,-0.00056061,-0.00051753,2026-05-21 08:15:00+00:00,86.90164836466136,take_profit_r,1,1.3000000000000045,0.8100997943331674
SOLUSDT,2026-05-23 08:00:00+00:00,2026-05-23 15:00:00+00:00,2026-05-23 16:00:00+00:00,2026-05-23 16:00:00+00:00,84.05,-1,-1,0.3468821289403877,0.3468821289403877,0.0011877411419975905,3.413202678798609,-0.00074775,-0.00039686,2026-05-23 18:00:00+00:00,84.39688212894039,stop_loss,8,-1.0000000000000164,-1.3392218571750851
SOLUSDT,2026-05-27 16:00:00+00:00,2026-05-27 23:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-28 00:00:00+00:00,82.37,1,1,0.3857446232361583,0.3857446232361583,-0.0008302115417117057,-2.3218480928490393,-0.0006523,-0.00064137,2026-05-28 01:15:00+00:00,81.98425537676384,stop_loss,5,-1.0000000000000144,-1.2989490794001457
SOLUSDT,2026-06-01 08:00:00+00:00,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-01 16:00:00+00:00,79.57,1,1,0.44739805943907723,0.44739805943907723,-0.0007930933048045259,-2.125881683095166,-0.00022326,-0.00050798,2026-06-01 16:45:00+00:00,80.15161747727079,take_profit_r,3,1.2999999999999918,1.0510092016499395
SOLUSDT,2026-06-04 00:00:00+00:00,2026-06-04 07:00:00+00:00,2026-06-04 08:00:00+00:00,2026-06-04 08:00:00+00:00,69.11,-1,-1,0.6559283405610248,0.6559283405610248,0.0011845760953393767,3.311413907191847,-0.00063735,-0.00057542,2026-06-04 09:00:00+00:00,68.25729315727067,take_profit_r,4,1.3000000000000012,1.1524930331303505
SOLUSDT,2026-06-06 00:00:00+00:00,2026-06-06 07:00:00+00:00,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,62.75,-1,-1,0.7068123577568448,0.7068123577568448,0.000931316119426084,2.3215443834967284,-0.00056375,-0.00033878,2026-06-06 08:30:00+00:00,63.456812357756846,stop_loss,2,-1.0000000000000013,-1.1242904131993443
SOLUSDT,2026-06-06 08:00:00+00:00,2026-06-06 15:00:00+00:00,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,62.01,-1,-1,0.544205601019652,0.544205601019652,0.0014585712887394632,3.408495276972795,-0.00045611,-0.00032443,2026-06-06 16:15:00+00:00,61.51,premium_reversion,1,0.9187704041692587,0.7592461364341586
SOLUSDT,2026-06-07 08:00:00+00:00,2026-06-07 15:00:00+00:00,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,-1,-1,0.4053567348270395,0.4053567348270395,0.0013507873248409439,2.830023952025035,-0.00065536,-0.00100633,2026-06-07 16:45:00+00:00,65.09,premium_reversion,3,-0.39471405370448953,-0.6189659093910288
SOLUSDT,2026-06-22 08:00:00+00:00,2026-06-22 15:00:00+00:00,2026-06-22 16:00:00+00:00,2026-06-22 16:00:00+00:00,73.09,1,1,0.42107947094190845,0.42107947094190845,-0.0007895345054203818,-2.0258491827782326,-0.00059987,-0.00053767,2026-06-22 16:15:00+00:00,72.6689205290581,stop_loss,1,-0.9999999999999913,-1.2430087597742638
XRPUSDT,2022-01-29 16:00:00+00:00,2022-01-29 23:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-30 00:00:00+00:00,0.6175,-1,-1,0.003142813998628262,0.003142813998628262,0.0014740540699650097,2.3371070912888494,-0.00048783,-0.00026586,2022-01-30 00:30:00+00:00,0.6134143418017833,take_profit_r,2,1.2999999999999912,1.0249280420739648
XRPUSDT,2022-02-02 16:00:00+00:00,2022-02-02 23:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-03 00:00:00+00:00,0.6004,-1,-1,0.004260734763707045,0.004260734763707045,0.001635204119328387,2.8112962530916845,-0.00061098,0.0,2022-02-03 00:30:00+00:00,0.6008,premium_reversion,2,-0.09388052112681537,-0.2911610482227269
XRPUSDT,2022-02-08 08:00:00+00:00,2022-02-08 15:00:00+00:00,2022-02-08 16:00:00+00:00,2022-02-08 16:00:00+00:00,0.8333,1,1,0.012087619650882146,0.012087619650882146,-0.001599718910314045,-2.343133368423351,-0.00075903,0.00015762,2022-02-08 16:30:00+00:00,0.8212123803491179,stop_loss,2,-0.9999999999999979,-1.096513625816712
XRPUSDT,2022-02-22 08:00:00+00:00,2022-02-22 15:00:00+00:00,2022-02-22 16:00:00+00:00,2022-02-22 16:00:00+00:00,0.7046,-1,-1,0.006829267231067214,0.006829267231067214,0.0020309691811427355,3.2123602397922393,-0.0008926,-0.00034573,2022-02-22 16:15:00+00:00,0.6957219525996127,take_profit_r,1,1.2999999999999936,1.1555569775461998
XRPUSDT,2022-03-01 16:00:00+00:00,2022-03-01 23:00:00+00:00,2022-03-02 00:00:00+00:00,2022-03-02 00:00:00+00:00,0.7837,-1,-1,0.005189117606809781,0.005189117606809781,0.001535973293701857,2.1110384621890956,0.0,-0.0003402,2022-03-02 00:15:00+00:00,0.7769541471111472,take_profit_r,1,1.3000000000000096,1.0885613541384958
XRPUSDT,2022-03-07 00:00:00+00:00,2022-03-07 07:00:00+00:00,2022-03-07 08:00:00+00:00,2022-03-07 08:00:00+00:00,0.7379,-1,-1,0.005804997062833392,0.005804997062833392,0.0017366345591947588,2.411148235772603,-0.00025428,0.0,2022-03-07 09:15:00+00:00,0.7437049970628334,stop_loss,5,-1.000000000000008,-1.177960469026631
XRPUSDT,2022-03-08 00:00:00+00:00,2022-03-08 07:00:00+00:00,2022-03-08 08:00:00+00:00,2022-03-08 08:00:00+00:00,0.7231,-1,-1,0.004449770522411489,0.004449770522411489,0.0022679788340610315,3.094713999518463,-0.00036696,-0.00011219,2022-03-08 08:15:00+00:00,0.7256,premium_reversion,1,-0.5618267250881106,-0.7893305918383845
XRPUSDT,2022-03-13 00:00:00+00:00,2022-03-13 07:00:00+00:00,2022-03-13 08:00:00+00:00,2022-03-13 08:00:00+00:00,0.7976,-1,-1,0.0038261815866496235,0.0038261815866496235,0.0018270000424175721,2.0862421230223966,-0.00045212,-0.00039547,2022-03-13 08:30:00+00:00,0.8014261815866496,stop_loss,2,-0.9999999999999943,-1.2918418728207195
XRPUSDT,2022-03-14 08:00:00+00:00,2022-03-14 15:00:00+00:00,2022-03-14 16:00:00+00:00,2022-03-14 16:00:00+00:00,0.7607,1,1,0.003827534095779034,0.003827534095779034,-0.0017335906982885105,-2.3027220479688904,-0.00044645,-0.00022135,2022-03-14 16:15:00+00:00,0.756872465904221,stop_loss,1,-1.00000000000001,-1.2782418061734544
XRPUSDT,2022-03-31 08:00:00+00:00,2022-03-31 15:00:00+00:00,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,0.823,1,1,0.009006820013987803,0.009006820013987803,-0.0016044830130439863,-2.896950075126712,-8.789e-05,-0.00077272,2022-03-31 16:15:00+00:00,0.8139931799860122,stop_loss,1,-0.9999999999999977,-1.1279252830866593
XRPUSDT,2022-04-09 00:00:00+00:00,2022-04-09 07:00:00+00:00,2022-04-09 08:00:00+00:00,2022-04-09 08:00:00+00:00,0.7606,-1,-1,0.003110235359324401,0.003110235359324401,0.0009982938717492398,2.509901742435343,-0.00037471,-0.00021477,2022-04-09 08:15:00+00:00,0.7593,premium_reversion,1,0.41797479927128806,0.07560842599743317
XRPUSDT,2022-04-11 08:00:00+00:00,2022-04-11 15:00:00+00:00,2022-04-11 16:00:00+00:00,2022-04-11 16:00:00+00:00,0.7037,-1,-1,0.004499373601577458,0.004499373601577458,0.0011045555410393844,2.5268071599135817,-0.00078763,-0.00094734,2022-04-11 16:15:00+00:00,0.7018,premium_reversion,1,0.4222810035898958,0.20332163563374278
XRPUSDT,2022-04-13 16:00:00+00:00,2022-04-13 23:00:00+00:00,2022-04-14 00:00:00+00:00,2022-04-14 00:00:00+00:00,0.7228,1,1,0.002541873217457322,0.002541873217457322,-0.00102608029214383,-2.2251872864134024,-0.00052524,-0.00032227,2022-04-14 00:45:00+00:00,0.7261044351826945,take_profit_r,3,1.3000000000000007,0.9018998929410655
XRPUSDT,2022-04-15 00:00:00+00:00,2022-04-15 07:00:00+00:00,2022-04-15 08:00:00+00:00,2022-04-15 08:00:00+00:00,0.7777,-1,-1,0.00782265979822035,0.00782265979822035,0.0015072042622914946,3.11281427371313,0.0,-0.00081766,2022-04-15 08:45:00+00:00,0.7754,premium_reversion,3,0.2940176435287672,0.15483480443256917
XRPUSDT,2022-04-17 00:00:00+00:00,2022-04-17 07:00:00+00:00,2022-04-17 08:00:00+00:00,2022-04-17 08:00:00+00:00,0.778,1,1,0.0021870522262634326,0.0021870522262634326,-0.0012633963887792236,-2.496017552394223,-0.0005324,-0.00049605,2022-04-17 08:15:00+00:00,0.7808431678941425,take_profit_r,1,1.3000000000000254,0.8019780566187772
XRPUSDT,2022-05-01 08:00:00+00:00,2022-05-01 15:00:00+00:00,2022-05-01 16:00:00+00:00,2022-05-01 16:00:00+00:00,0.6039,-1,-1,0.003750606132126021,0.003750606132126021,0.0010775336984333716,2.061592186261894,-0.00026371,-0.0003688,2022-05-01 17:00:00+00:00,0.607650606132126,stop_loss,4,-0.9999999999999855,-1.2254195642560577
XRPUSDT,2022-05-02 00:00:00+00:00,2022-05-02 07:00:00+00:00,2022-05-02 08:00:00+00:00,2022-05-02 08:00:00+00:00,0.6232,1,1,0.003861827835972856,0.003861827835972856,-0.0013731121932324503,-2.211965750358978,-0.00126092,0.0,2022-05-02 09:45:00+00:00,0.6193381721640271,stop_loss,7,-1.0000000000000078,-1.2259241056457502
XRPUSDT,2022-05-11 08:00:00+00:00,2022-05-11 15:00:00+00:00,2022-05-11 16:00:00+00:00,2022-05-11 16:00:00+00:00,0.4457,1,1,0.0161342016469108,0.0161342016469108,-0.003066792550921193,-5.578476876341832,-0.00118741,-0.00086248,2022-05-11 16:45:00+00:00,0.42956579835308917,stop_loss,3,-1.000000000000001,-1.038674364784544
XRPUSDT,2022-05-12 00:00:00+00:00,2022-05-12 07:00:00+00:00,2022-05-12 08:00:00+00:00,2022-05-12 08:00:00+00:00,0.3783,1,1,0.016248620706558244,0.016248620706558244,-0.004102572990922962,-6.073711931092602,-0.00165181,-0.00525114,2022-05-12 08:15:00+00:00,0.3729,premium_reversion,1,-0.33233590084483144,-0.3649306674754683
XRPUSDT,2022-05-18 16:00:00+00:00,2022-05-18 23:00:00+00:00,2022-05-19 00:00:00+00:00,2022-05-19 00:00:00+00:00,0.4051,-1,-1,0.0033804440958731825,0.0033804440958731825,0.002017242600760963,2.5947798638210675,-0.00071485,-0.00052646,2022-05-19 00:15:00+00:00,0.4084804440958732,stop_loss,1,-0.9999999999999994,-1.1677708561109938
XRPUSDT,2022-05-28 16:00:00+00:00,2022-05-28 23:00:00+00:00,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,0.3861,-1,-1,0.0016405931421298056,0.0016405931421298056,0.0018062076343930077,2.102712677112636,-0.00084817,-0.00075383,2022-05-29 00:15:00+00:00,0.3855,premium_reversion,1,0.36572138733987025,0.03624298948537541
XRPUSDT,2022-06-12 00:00:00+00:00,2022-06-12 07:00:00+00:00,2022-06-12 08:00:00+00:00,2022-06-12 08:00:00+00:00,0.3482,-1,-1,0.0028818886164880832,0.0028818886164880832,0.001317946173481954,2.2518738634534268,-0.00043429,-0.00059883,2022-06-12 08:15:00+00:00,0.3510818886164881,stop_loss,1,-0.9999999999999996,-1.169152963515311
